        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-16 08:22:27 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2066   ,         24   ,                        7   ,                       3402   ,                      151   ,                 127.0   ,              82.0   ,               10.7   ,             95.2   , 0.9750   ,               50.0   ,                 10028   ,
2022-04-16 08:22:28 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       33   ,                       3402   ,                      151   ,                 104.5   ,             105.6   ,               10.7   ,             95.1   , 0.9750   ,               49.0   ,                 10029   ,
2022-04-16 08:22:29 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       44   ,                       3402   ,                      151   ,                 118.9   ,              85.8   ,               10.7   ,             94.3   , 0.9750   ,               50.0   ,                 10030   ,
2022-04-16 08:22:30 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2066   ,        100   ,                       25   ,                       3402   ,                      151   ,                 126.8   ,             102.6   ,               10.7   ,             95.0   , 0.9750   ,               49.0   ,                 10031   ,
2022-04-16 08:22:31 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2069   ,        100   ,                       80   ,                       2919   ,                      151   ,                 121.3   ,             101.9   ,               10.7   ,             91.3   , 0.9813   ,               50.0   ,                 10033   ,
2022-04-16 08:22:32 ,        1120.7   ,            300.0   ,               74.0   ,              47   ,                2066   ,         46   ,                        8   ,                       2881   ,                      151   ,                  40.3   ,              54.4   ,                3.6   ,             94.1   , 0.9813   ,               50.0   ,                 10032   ,
2022-04-16 08:22:33 ,        1215.2   ,           1750.0   ,               73.0   ,              47   ,                1813   ,          0   ,                        1   ,                       3011   ,                      151   ,                 110.4   ,              70.2   ,               10.7   ,             89.5   , 0.9938   ,               51.0   ,                 10031   ,
2022-04-16 08:22:34 ,        1216.0   ,           1750.0   ,               76.0   ,              47   ,                1773   ,         97   ,                       56   ,                       2720   ,                      151   ,                 116.7   ,              92.9   ,               10.7   ,             94.3   , 0.9750   ,               50.0   ,                 10003   ,
2022-04-16 08:22:35 ,        1216.0   ,           1750.0   ,               77.0   ,              47   ,                1769   ,        100   ,                       53   ,                       2721   ,                      151   ,                 106.1   ,             101.9   ,               10.7   ,             94.7   , 0.9750   ,               48.0   ,                  9990   ,
2022-04-16 08:22:36 ,        1216.0   ,           1750.0   ,               78.0   ,              47   ,                1768   ,        100   ,                       38   ,                       2721   ,                      151   ,                 109.9   ,             103.6   ,               10.7   ,             95.0   , 0.9750   ,               48.0   ,                  9989   ,
2022-04-16 08:22:37 ,        1216.0   ,           1750.0   ,               78.0   ,              48   ,                1775   ,         16   ,                        2   ,                       2721   ,                      151   ,                 118.6   ,             100.9   ,               10.7   ,             95.2   , 0.9750   ,               50.0   ,                  9992   ,
2022-04-16 08:22:38 ,        1216.0   ,           1750.0   ,               78.0   ,              48   ,                1803   ,        100   ,                       54   ,                       2721   ,                      151   ,                 113.2   ,             112.1   ,               10.7   ,             95.0   , 0.9750   ,               49.0   ,                  9993   ,
2022-04-16 08:22:39 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                1838   ,         93   ,                       38   ,                       2721   ,                      151   ,                 113.7   ,              94.5   ,               10.7   ,             93.9   , 0.9813   ,               49.0   ,                  9985   ,
2022-04-16 08:22:40 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2050   ,         76   ,                       42   ,                       2704   ,                      151   ,                 112.5   ,             116.2   ,               10.7   ,             93.2   , 0.9813   ,               50.0   ,                 10010   ,
2022-04-16 08:22:41 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2065   ,        100   ,                       43   ,                       2667   ,                      151   ,                 116.7   ,             107.1   ,               10.7   ,             95.1   , 0.9750   ,               49.0   ,                 10019   ,
2022-04-16 08:22:42 ,        1216.0   ,           1750.0   ,               78.0   ,              54   ,                2099   ,         72   ,                       33   ,                       2689   ,                      151   ,                 122.4   ,              99.7   ,               10.7   ,             94.4   , 0.9813   ,               49.0   ,                 10005   ,
2022-04-16 08:22:43 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2108   ,         77   ,                       31   ,                       2687   ,                      151   ,                 124.5   ,             111.4   ,               10.7   ,             93.7   , 0.9813   ,               51.0   ,                 10006   ,
2022-04-16 08:22:44 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2108   ,         99   ,                       16   ,                       2795   ,                      151   ,                 121.6   ,              94.7   ,               10.7   ,             95.4   , 0.9750   ,               49.0   ,                 10033   ,
2022-04-16 08:22:45 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2129   ,        100   ,                       63   ,                       2795   ,                      151   ,                  89.8   ,             112.3   ,               10.7   ,             94.8   , 0.9750   ,               49.0   ,                 10016   ,
2022-04-16 08:22:46 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2145   ,         98   ,                       27   ,                       2795   ,                      151   ,                 115.9   ,              98.6   ,               10.7   ,             94.9   , 0.9750   ,               48.0   ,                 10024   ,
2022-04-16 08:22:47 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,         83   ,                       28   ,                       2807   ,                      151   ,                 113.7   ,             102.6   ,               10.7   ,             94.2   , 0.9750   ,               49.0   ,                 10035   ,
2022-04-16 08:22:48 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,         79   ,                       33   ,                       2821   ,                      151   ,                 125.2   ,             110.1   ,               10.7   ,             95.0   , 0.9750   ,               50.0   ,                 10039   ,
2022-04-16 08:22:49 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2146   ,        100   ,                       57   ,                       2825   ,                      151   ,                 100.1   ,             114.0   ,               10.7   ,             95.1   , 0.9750   ,               49.0   ,                 10035   ,
2022-04-16 08:22:50 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,        100   ,                       58   ,                       2834   ,                      151   ,                 107.3   ,             108.4   ,               10.7   ,             94.8   , 0.9750   ,               50.0   ,                 10073   ,
2022-04-16 08:22:51 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2147   ,        100   ,                       35   ,                       2848   ,                      151   ,                 110.8   ,             107.0   ,               10.7   ,             93.8   , 0.9813   ,               49.0   ,                 10081   ,
2022-04-16 08:22:52 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,        100   ,                       63   ,                       2865   ,                      151   ,                  95.8   ,              99.5   ,               10.7   ,             95.2   , 0.9750   ,               50.0   ,                 10079   ,
2022-04-16 08:22:53 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2149   ,        100   ,                       63   ,                       2865   ,                      151   ,                 113.5   ,             118.8   ,               10.7   ,             95.0   , 0.9750   ,               53.0   ,                 10073   ,
2022-04-16 08:22:54 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2147   ,        100   ,                       33   ,                       2890   ,                      151   ,                 114.5   ,              98.9   ,               10.7   ,             95.2   , 0.9750   ,               48.0   ,                 10075   ,
2022-04-16 08:22:55 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2147   ,        100   ,                       32   ,                       2897   ,                      151   ,                 116.2   ,             103.9   ,               10.7   ,             92.3   , 0.9813   ,               50.0   ,                 10074   ,
2022-04-16 08:22:56 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2149   ,         95   ,                       54   ,                       2903   ,                      151   ,                 121.0   ,              94.7   ,               10.7   ,             95.2   , 0.9750   ,               51.0   ,                 10080   ,
2022-04-16 08:22:57 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,         37   ,                        7   ,                       2934   ,                      151   ,                 129.5   ,              86.8   ,               10.7   ,             94.1   , 0.9750   ,               50.0   ,                 10081   ,
2022-04-16 08:22:58 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2147   ,         79   ,                       33   ,                       2949   ,                      151   ,                 125.6   ,             105.3   ,               10.7   ,             94.4   , 0.9750   ,               51.0   ,                 10091   ,
2022-04-16 08:22:59 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,        100   ,                       43   ,                       2993   ,                      145   ,                 113.5   ,             113.5   ,               10.7   ,             94.8   , 0.9813   ,               49.0   ,                 10093   ,
2022-04-16 08:23:00 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,        100   ,                       52   ,                       3018   ,                      145   ,                 110.8   ,             107.9   ,               10.7   ,             94.3   , 0.9750   ,               50.0   ,                 10099   ,
2022-04-16 08:23:01 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,        100   ,                       50   ,                       3021   ,                      145   ,                 117.1   ,             107.5   ,               10.7   ,             94.4   , 0.9750   ,               48.0   ,                 10103   ,
2022-04-16 08:23:02 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,         93   ,                       44   ,                       3028   ,                      145   ,                 100.1   ,             116.6   ,               10.7   ,             94.3   , 0.9875   ,               44.0   ,                 10110   ,
2022-04-16 08:23:03 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,         92   ,                       43   ,                       3051   ,                      145   ,                 116.4   ,             112.7   ,               10.7   ,             94.8   , 0.9750   ,               49.0   ,                 10104   ,
2022-04-16 08:23:04 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2149   ,        100   ,                       42   ,                       3051   ,                      145   ,                 112.8   ,             111.9   ,               10.7   ,             94.6   , 0.9750   ,               48.0   ,                 10107   ,
2022-04-16 08:23:05 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2149   ,        100   ,                       60   ,                       3051   ,                      145   ,                  92.8   ,             108.1   ,               10.7   ,             94.4   , 0.9750   ,               50.0   ,                 10104   ,
2022-04-16 08:23:06 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,         90   ,                       44   ,                       3051   ,                      145   ,                 111.0   ,             112.8   ,               10.7   ,             93.9   , 0.9813   ,               50.0   ,                 10095   ,
2022-04-16 08:23:07 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2148   ,        100   ,                       45   ,                       3051   ,                      145   ,                 104.2   ,             115.7   ,               10.7   ,             94.9   , 0.9813   ,               50.0   ,                 10097   ,
2022-04-16 08:23:08 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2150   ,         24   ,                        7   ,                       3056   ,                      145   ,                 126.7   ,              94.1   ,               10.7   ,             94.7   , 0.9750   ,               48.0   ,                 10098   ,
2022-04-16 08:23:09 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2149   ,        100   ,                       61   ,                       3056   ,                      145   ,                  99.9   ,             122.4   ,               10.7   ,             94.8   , 0.9813   ,               49.0   ,                 10101   ,
2022-04-16 08:23:10 ,        1216.0   ,           1750.0   ,               79.0   ,              55   ,                2150   ,        100   ,                       52   ,                       3057   ,                      145   ,                  95.0   ,             107.5   ,               10.7   ,             94.6   , 0.9750   ,               50.0   ,                 10101   ,
2022-04-16 08:23:11 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2116   ,         97   ,                       49   ,                       3067   ,                      145   ,                 117.3   ,             103.7   ,               10.7   ,             94.2   , 0.9813   ,               50.0   ,                 10102   ,
2022-04-16 08:23:12 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2109   ,        100   ,                       53   ,                       3071   ,                      145   ,                 113.5   ,             114.8   ,               10.7   ,             94.7   , 0.9813   ,               50.0   ,                 10103   ,
2022-04-16 08:23:13 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2109   ,         99   ,                       51   ,                       3071   ,                      145   ,                 110.3   ,             115.4   ,               10.7   ,             94.7   , 0.9813   ,               49.0   ,                 10105   ,
2022-04-16 08:23:14 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2109   ,        100   ,                       61   ,                       3071   ,                      145   ,                 104.5   ,             110.3   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10106   ,
2022-04-16 08:23:15 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2107   ,        100   ,                       40   ,                       3079   ,                      145   ,                 104.5   ,             106.3   ,               10.7   ,             94.3   , 0.9813   ,               49.0   ,                 10105   ,
2022-04-16 08:23:16 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2108   ,        100   ,                       54   ,                       3079   ,                      145   ,                 112.6   ,             108.2   ,               10.7   ,             94.5   , 0.9750   ,               50.0   ,                 10128   ,
2022-04-16 08:23:17 ,        1216.0   ,           1750.0   ,               79.0   ,              54   ,                2109   ,        100   ,                       37   ,                       3079   ,                      145   ,                 122.0   ,              98.9   ,               10.7   ,             94.6   , 0.9750   ,               50.0   ,                 10137   ,
2022-04-16 08:23:18 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2096   ,         99   ,                       29   ,                       3079   ,                      145   ,                 131.6   ,             104.3   ,               10.7   ,             95.2   , 0.9750   ,               50.0   ,                 10151   ,
2022-04-16 08:23:19 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2071   ,        100   ,                       58   ,                       3079   ,                      145   ,                  98.3   ,             112.5   ,               10.7   ,             94.6   , 0.9750   ,               48.0   ,                 10152   ,
2022-04-16 08:23:20 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       44   ,                       3084   ,                      145   ,                 124.7   ,              90.2   ,               10.7   ,             95.1   , 0.9750   ,               49.0   ,                 10150   ,
2022-04-16 08:23:21 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       45   ,                       3084   ,                      145   ,                  89.7   ,             115.1   ,               10.7   ,             94.8   , 0.9750   ,               49.0   ,                 10152   ,
2022-04-16 08:23:22 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       25   ,                       3084   ,                      145   ,                 124.8   ,             107.9   ,               10.7   ,             94.7   , 0.9750   ,               52.0   ,                 10154   ,
2022-04-16 08:23:23 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       41   ,                       3084   ,                      145   ,                 118.6   ,             108.5   ,               10.7   ,             94.2   , 0.9813   ,               48.0   ,                 10155   ,
2022-04-16 08:23:24 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,         88   ,                       22   ,                       3086   ,                      145   ,                 110.8   ,              96.0   ,               10.7   ,             95.3   , 0.9750   ,               49.0   ,                 10157   ,
2022-04-16 08:23:25 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       37   ,                       3097   ,                      145   ,                 115.1   ,             106.4   ,               10.7   ,             94.6   , 0.9750   ,               50.0   ,                 10157   ,
2022-04-16 08:23:26 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         97   ,                       39   ,                       3115   ,                      145   ,                 111.4   ,             114.1   ,               10.7   ,             94.4   , 0.9813   ,               50.0   ,                 10131   ,
2022-04-16 08:23:27 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       64   ,                       3169   ,                      177   ,                 106.8   ,             116.8   ,               10.7   ,             94.4   , 0.9813   ,               49.0   ,                 10225   ,
2022-04-16 08:23:28 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       45   ,                       3176   ,                      177   ,                 105.5   ,              98.6   ,               10.7   ,             93.7   , 0.9813   ,               49.0   ,                 10231   ,
2022-04-16 08:23:29 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       55   ,                       3179   ,                      177   ,                 111.9   ,              96.5   ,               10.7   ,             94.3   , 0.9750   ,               49.0   ,                 10223   ,
2022-04-16 08:23:30 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         98   ,                       55   ,                       3182   ,                      177   ,                 115.0   ,             105.6   ,               10.7   ,             94.7   , 0.9750   ,               50.0   ,                 10225   ,
2022-04-16 08:23:31 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       63   ,                       3182   ,                      177   ,                 110.8   ,             102.7   ,               10.7   ,             94.7   , 0.9750   ,               50.0   ,                 10215   ,
2022-04-16 08:23:32 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         99   ,                       42   ,                       3182   ,                      177   ,                 121.2   ,             100.6   ,               10.7   ,             94.7   , 0.9750   ,               52.0   ,                 10207   ,
2022-04-16 08:23:33 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       42   ,                       3182   ,                      177   ,                  79.4   ,             112.4   ,               10.7   ,             94.7   , 0.9750   ,               49.0   ,                 10203   ,
2022-04-16 08:23:34 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         95   ,                       48   ,                       3181   ,                      177   ,                 129.0   ,              92.1   ,               10.7   ,             95.4   , 0.9750   ,               49.0   ,                 10204   ,
2022-04-16 08:23:35 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       45   ,                       3185   ,                      177   ,                 113.9   ,             103.8   ,               10.7   ,             94.6   , 0.9750   ,               48.0   ,                 10206   ,
2022-04-16 08:23:36 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2070   ,         76   ,                       51   ,                       3185   ,                      177   ,                 122.6   ,              97.3   ,               10.7   ,             95.2   , 0.9750   ,               50.0   ,                 10207   ,
2022-04-16 08:23:37 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       40   ,                       3185   ,                      177   ,                  94.4   ,             105.0   ,               10.7   ,             94.7   , 0.9750   ,               49.0   ,                 10209   ,
2022-04-16 08:23:38 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2070   ,         88   ,                       38   ,                       3187   ,                      177   ,                 124.2   ,             100.4   ,               10.7   ,             95.3   , 0.9750   ,               50.0   ,                 10211   ,
2022-04-16 08:23:39 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       42   ,                       3191   ,                      177   ,                  93.8   ,             107.2   ,               10.7   ,             94.9   , 0.9750   ,               52.0   ,                 10219   ,
2022-04-16 08:23:40 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       56   ,                       3191   ,                      177   ,                 122.7   ,             100.8   ,               10.7   ,             95.2   , 0.9750   ,               49.0   ,                 10215   ,
2022-04-16 08:23:41 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       41   ,                       3193   ,                      177   ,                 103.3   ,             107.9   ,               10.7   ,             94.4   , 0.9750   ,               50.0   ,                 10208   ,
2022-04-16 08:23:42 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       27   ,                       3195   ,                      177   ,                 121.8   ,              87.1   ,               10.7   ,             94.7   , 0.9750   ,               50.0   ,                 10202   ,
2022-04-16 08:23:43 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       47   ,                       3196   ,                      177   ,                 110.9   ,             111.0   ,               10.7   ,             94.9   , 0.9750   ,               51.0   ,                 10231   ,
2022-04-16 08:23:44 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,         99   ,                       42   ,                       3194   ,                      177   ,                 116.1   ,             106.0   ,               10.7   ,             93.8   , 0.9750   ,               49.0   ,                 10232   ,
2022-04-16 08:23:45 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       49   ,                       3190   ,                      177   ,                 108.9   ,             101.1   ,               10.7   ,             94.8   , 0.9750   ,               51.0   ,                 10226   ,
2022-04-16 08:23:46 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       51   ,                       3184   ,                      177   ,                 113.4   ,             101.0   ,               10.7   ,             94.6   , 0.9750   ,               51.0   ,                 10218   ,
2022-04-16 08:23:47 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       38   ,                       3170   ,                      177   ,                 123.1   ,              87.8   ,               10.7   ,             93.9   , 0.9750   ,               50.0   ,                 10236   ,
2022-04-16 08:23:48 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       44   ,                       3169   ,                      177   ,                 101.8   ,             114.3   ,               10.7   ,             94.8   , 0.9750   ,               51.0   ,                 10275   ,
2022-04-16 08:23:49 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       44   ,                       3137   ,                      146   ,                 100.4   ,              98.4   ,               10.7   ,             94.9   , 0.9750   ,               50.0   ,                 10293   ,
2022-04-16 08:23:50 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       45   ,                       3137   ,                      146   ,                 130.4   ,              95.4   ,               10.7   ,             94.5   , 0.9813   ,               49.0   ,                 10187   ,
2022-04-16 08:23:51 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         99   ,                       20   ,                       3140   ,                      146   ,                 128.4   ,              86.5   ,               10.7   ,             94.5   , 0.9750   ,               51.0   ,                 10192   ,
2022-04-16 08:23:52 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       65   ,                       3136   ,                      166   ,                 106.4   ,             102.3   ,               10.7   ,             94.6   , 0.9750   ,               51.0   ,                 10203   ,
2022-04-16 08:23:53 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,         96   ,                       43   ,                       3138   ,                      166   ,                 103.9   ,             117.2   ,               10.7   ,             94.8   , 0.9750   ,               50.0   ,                 10214   ,
2022-04-16 08:23:54 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       39   ,                       3146   ,                      166   ,                 128.8   ,              99.3   ,               10.7   ,             95.2   , 0.9750   ,               52.0   ,                 10252   ,
2022-04-16 08:23:55 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       40   ,                       3146   ,                      166   ,                 116.8   ,              85.4   ,               10.7   ,             94.4   , 0.9750   ,               51.0   ,                 10259   ,
2022-04-16 08:23:56 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       58   ,                       3066   ,                      169   ,                 119.3   ,             114.4   ,               10.7   ,             95.1   , 0.9750   ,               50.0   ,                 10286   ,
2022-04-16 08:23:57 ,        1216.0   ,           1750.0   ,               80.0   ,              53   ,                2067   ,         74   ,                       38   ,                       3094   ,                      169   ,                 135.8   ,              99.7   ,               10.7   ,             95.6   , 0.9750   ,               50.0   ,                 10281   ,
2022-04-16 08:23:58 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2067   ,        100   ,                       44   ,                       3097   ,                      169   ,                 111.0   ,             102.3   ,               10.7   ,             93.7   , 0.9813   ,               51.0   ,                 10295   ,
2022-04-16 08:23:59 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2070   ,        100   ,                       49   ,                       3099   ,                      169   ,                 121.7   ,             101.0   ,               10.7   ,             94.2   , 0.9750   ,               51.0   ,                 10250   ,
2022-04-16 08:24:00 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       39   ,                       3105   ,                      164   ,                 107.4   ,             100.8   ,               10.7   ,             94.6   , 0.9750   ,               50.0   ,                 10250   ,
2022-04-16 08:24:01 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2070   ,        100   ,                       43   ,                       3106   ,                      164   ,                 127.4   ,              85.2   ,               10.7   ,             94.1   , 0.9750   ,               52.0   ,                 10260   ,
2022-04-16 08:24:02 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,          0   ,                        0   ,                       3109   ,                      164   ,                 134.3   ,              81.6   ,               10.7   ,             95.1   , 0.9750   ,               51.0   ,                 10246   ,
2022-04-16 08:24:03 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       53   ,                       3111   ,                      164   ,                  87.2   ,              99.1   ,               10.7   ,             94.5   , 0.9750   ,               52.0   ,                 10245   ,
2022-04-16 08:24:04 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       56   ,                       3111   ,                      164   ,                 105.1   ,             111.8   ,               10.7   ,             94.5   , 0.9750   ,               49.0   ,                 10247   ,
2022-04-16 08:24:05 ,        1216.0   ,           1750.0   ,               80.0   ,              53   ,                2067   ,        100   ,                       71   ,                       3112   ,                      164   ,                 106.2   ,             101.2   ,               10.7   ,             94.6   , 0.9750   ,               49.0   ,                 10250   ,
2022-04-16 08:24:06 ,        1216.0   ,           1750.0   ,               80.0   ,              53   ,                2066   ,         94   ,                       46   ,                       3114   ,                      164   ,                 132.9   ,             118.1   ,               10.7   ,             95.5   , 0.9750   ,               49.0   ,                 10266   ,
2022-04-16 08:24:07 ,        1216.0   ,           1750.0   ,               80.0   ,              53   ,                2069   ,        100   ,                       50   ,                       3116   ,                      164   ,                 109.5   ,              92.4   ,               10.7   ,             94.7   , 0.9750   ,               50.0   ,                 10268   ,
2022-04-16 08:24:08 ,        1216.0   ,           1750.0   ,               80.0   ,              53   ,                2067   ,        100   ,                       46   ,                       3117   ,                      164   ,                 107.7   ,             113.4   ,               10.7   ,             95.2   , 0.9750   ,               52.0   ,                 10249   ,
2022-04-16 08:24:09 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         99   ,                       18   ,                       3118   ,                      164   ,                 112.5   ,              97.9   ,               10.7   ,             95.4   , 0.9750   ,               51.0   ,                 10245   ,
2022-04-16 08:24:10 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       50   ,                       3119   ,                      164   ,                 110.7   ,              96.2   ,               10.7   ,             94.8   , 0.9750   ,               53.0   ,                 10253   ,
2022-04-16 08:24:11 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2070   ,         99   ,                       23   ,                       3119   ,                      164   ,                 111.1   ,             100.4   ,               10.7   ,             95.5   , 0.9750   ,               50.0   ,                 10253   ,
2022-04-16 08:24:12 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       40   ,                       3121   ,                      164   ,                 110.9   ,              93.2   ,               10.7   ,             94.1   , 0.9750   ,               50.0   ,                 10260   ,
2022-04-16 08:24:13 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       36   ,                       3121   ,                      164   ,                 111.5   ,              89.3   ,               10.7   ,             95.2   , 0.9750   ,               51.0   ,                 10265   ,
2022-04-16 08:24:14 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,        100   ,                       58   ,                       3100   ,                      160   ,                 102.9   ,              98.9   ,               10.7   ,             94.1   , 0.9813   ,               51.0   ,                 10269   ,
2022-04-16 08:24:15 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2068   ,         94   ,                       53   ,                       3100   ,                      160   ,                 136.0   ,              89.7   ,               10.7   ,             94.9   , 0.9750   ,               50.0   ,                 10270   ,
2022-04-16 08:24:16 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,        100   ,                       69   ,                       3100   ,                      160   ,                 122.5   ,              96.8   ,               10.7   ,             94.8   , 0.9750   ,               50.0   ,                 10273   ,
2022-04-16 08:24:17 ,        1216.0   ,           1750.0   ,               79.0   ,              53   ,                2069   ,         93   ,                       42   ,                       3105   ,                      160   ,                 119.6   ,              97.2   ,               10.7   ,             95.2   , 0.9750   ,               49.0   ,                 10278   ,
