        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-18 00:16:36 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2090   ,         96   ,                       36   ,                       3683   ,                      169   ,                 106.8   ,              77.4   ,               10.7   ,             92.9   , 0.9437   ,               53.0   ,                 10250   ,
2022-04-18 00:16:37 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2091   ,         96   ,                       34   ,                       3683   ,                      169   ,                  94.4   ,              82.7   ,               10.7   ,             92.8   , 0.9437   ,               52.0   ,                 10234   ,
2022-04-18 00:16:38 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2091   ,         97   ,                       23   ,                       3325   ,                      169   ,                 121.9   ,              60.9   ,               10.7   ,             93.9   , 0.9437   ,               52.0   ,                 10232   ,
2022-04-18 00:16:39 ,        1216.0   ,           1750.0   ,               76.0   ,              53   ,                2095   ,         94   ,                       35   ,                       3067   ,                      169   ,                  86.9   ,              94.8   ,               10.7   ,             92.2   , 0.9500   ,               52.0   ,                 10240   ,
2022-04-18 00:16:40 ,        1215.2   ,           1750.0   ,               73.0   ,              47   ,                1877   ,          7   ,                        1   ,                       3059   ,                      169   ,                  37.9   ,              21.2   ,               10.7   ,             88.4   , 0.9563   ,               52.0   ,                 10254   ,
2022-04-18 00:16:41 ,        1216.0   ,           1750.0   ,               75.0   ,              47   ,                1800   ,        100   ,                       44   ,                       3081   ,                      169   ,                  79.3   ,              88.1   ,               10.7   ,             91.1   , 0.9500   ,               54.0   ,                 10253   ,
2022-04-18 00:16:42 ,        1216.0   ,           1750.0   ,               76.0   ,              47   ,                1790   ,        100   ,                       53   ,                       3084   ,                      169   ,                  98.2   ,              88.2   ,               10.7   ,             94.1   , 0.9437   ,               52.0   ,                 10254   ,
2022-04-18 00:16:43 ,        1216.0   ,           1750.0   ,               77.0   ,              47   ,                1787   ,         96   ,                       59   ,                       3084   ,                      169   ,                 100.2   ,              87.0   ,               10.7   ,             93.8   , 0.9437   ,               52.0   ,                 10228   ,
2022-04-18 00:16:44 ,        1216.0   ,           1750.0   ,               77.0   ,              47   ,                1786   ,        100   ,                       52   ,                       3084   ,                      169   ,                 109.1   ,              92.6   ,               10.7   ,             94.3   , 0.9375   ,               52.0   ,                 10223   ,
2022-04-18 00:16:45 ,        1216.0   ,           1750.0   ,               78.0   ,              47   ,                1786   ,        100   ,                       43   ,                       3084   ,                      169   ,                  98.3   ,              93.2   ,               10.7   ,             94.2   , 0.9437   ,               53.0   ,                 10225   ,
